Country,Admin1,Admin2,ISO3,Admin2 Pcode,Admin1 Pcode,Month,Year,"Month,Year",Events,Fatalities
Palestine,West Bank,Ramallah and Al Bireh,PSE,PS0130,PS01,November,2022,"November,2022",19,1.00
Palestine,Gaza Strip,Deir El Balah,PSE,PS0265,PS02,January,2022,"January,2022",0,0.00
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,January,2022,"January,2022",0,0.00
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,January,2022,"January,2022",1,0.00
Palestine,Gaza Strip,North Gaza,PSE,PS0255,PS02,January,2022,"January,2022",0,0.00
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,January,2022,"January,2022",0,0.00
Palestine,West Bank,Al Quds,PSE,PS0140,PS01,January,2022,"January,2022",8,0.00
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,January,2022,"January,2022",3,0.00
Palestine,West Bank,Hebron,PSE,PS0150,PS01,January,2022,"January,2022",10,0.00
Palestine,West Bank,Jenin,PSE,PS0101,PS01,January,2022,"January,2022",1,0.00
Palestine,West Bank,Jericho,PSE,PS0135,PS01,January,2022,"January,2022",1,0.00
Palestine,West Bank,Nablus,PSE,PS0115,PS01,January,2022,"January,2022",16,0.00
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,January,2022,"January,2022",1,0.00
Palestine,West Bank,Salfit,PSE,PS0125,PS01,January,2022,"January,2022",4,0.00
Palestine,West Bank,Tubas,PSE,PS0105,PS01,January,2022,"January,2022",2,0.00
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,January,2022,"January,2022",1,0.00
Palestine,Gaza Strip,Deir El Balah,PSE,PS0265,PS02,February,2022,"February,2022",0,0.00
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,February,2022,"February,2022",0,0.00
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,February,2022,"February,2022",0,0.00
Palestine,Gaza Strip,North Gaza,PSE,PS0255,PS02,February,2022,"February,2022",0,0.00
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,February,2022,"February,2022",0,0.00
Palestine,West Bank,Al Quds,PSE,PS0140,PS01,February,2022,"February,2022",11,0.00
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,February,2022,"February,2022",10,0.00
Palestine,West Bank,Hebron,PSE,PS0150,PS01,February,2022,"February,2022",11,0.00
Palestine,West Bank,Jenin,PSE,PS0101,PS01,February,2022,"February,2022",0,0.00
Palestine,West Bank,Jericho,PSE,PS0135,PS01,February,2022,"February,2022",0,0.00
Palestine,West Bank,Nablus,PSE,PS0115,PS01,February,2022,"February,2022",14,0.00
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,February,2022,"February,2022",2,0.00
Palestine,West Bank,Ramallah and Al Bireh,PSE,PS0130,PS01,February,2022,"February,2022",5,0.00
Palestine,West Bank,Salfit,PSE,PS0125,PS01,February,2022,"February,2022",10,0.00
Palestine,West Bank,Tubas,PSE,PS0105,PS01,February,2022,"February,2022",2,0.00
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,February,2022,"February,2022",1,0.00
Palestine,Gaza Strip,Deir El Balah,PSE,PS0265,PS02,March,2022,"March,2022",0,0.00
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,March,2022,"March,2022",0,0.00
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,March,2022,"March,2022",0,0.00
Palestine,Gaza Strip,North Gaza,PSE,PS0255,PS02,March,2022,"March,2022",1,0.00
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,March,2022,"March,2022",0,0.00
Palestine,West Bank,Al Quds,PSE,PS0140,PS01,March,2022,"March,2022",17,0.00
Palestine,West Bank,Hebron,PSE,PS0150,PS01,March,2022,"March,2022",18,0.00
Palestine,West Bank,Jenin,PSE,PS0101,PS01,March,2022,"March,2022",3,0.00
Palestine,West Bank,Jericho,PSE,PS0135,PS01,March,2022,"March,2022",4,0.00
Palestine,West Bank,Nablus,PSE,PS0115,PS01,March,2022,"March,2022",15,0.00
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,March,2022,"March,2022",6,0.00
Palestine,West Bank,Ramallah and Al Bireh,PSE,PS0130,PS01,March,2022,"March,2022",19,0.00
Palestine,West Bank,Salfit,PSE,PS0125,PS01,March,2022,"March,2022",10,0.00
Palestine,West Bank,Tubas,PSE,PS0105,PS01,March,2022,"March,2022",3,0.00
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,March,2022,"March,2022",3,0.00
Palestine,Gaza Strip,Deir El Balah,PSE,PS0265,PS02,April,2022,"April,2022",0,0.00
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,April,2022,"April,2022",0,0.00
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,April,2022,"April,2022",2,0.00
Palestine,Gaza Strip,North Gaza,PSE,PS0255,PS02,April,2022,"April,2022",0,0.00
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,April,2022,"April,2022",1,0.00
Palestine,West Bank,Al Quds,PSE,PS0140,PS01,April,2022,"April,2022",11,0.00
Palestine,West Bank,Hebron,PSE,PS0150,PS01,April,2022,"April,2022",18,0.00
Palestine,West Bank,Jericho,PSE,PS0135,PS01,April,2022,"April,2022",1,0.00
Palestine,West Bank,Nablus,PSE,PS0115,PS01,April,2022,"April,2022",11,0.00
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,April,2022,"April,2022",7,0.00
Palestine,West Bank,Ramallah and Al Bireh,PSE,PS0130,PS01,April,2022,"April,2022",22,0.00
Palestine,West Bank,Salfit,PSE,PS0125,PS01,April,2022,"April,2022",8,0.00
Palestine,West Bank,Tubas,PSE,PS0105,PS01,April,2022,"April,2022",0,0.00
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,April,2022,"April,2022",18,0.00
Palestine,Gaza Strip,Deir El Balah,PSE,PS0265,PS02,May,2022,"May,2022",0,0.00
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,May,2022,"May,2022",0,0.00
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,May,2022,"May,2022",0,0.00
Palestine,Gaza Strip,North Gaza,PSE,PS0255,PS02,May,2022,"May,2022",1,0.00
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,May,2022,"May,2022",0,0.00
Palestine,West Bank,Al Quds,PSE,PS0140,PS01,May,2022,"May,2022",14,0.00
Palestine,West Bank,Hebron,PSE,PS0150,PS01,May,2022,"May,2022",15,0.00
Palestine,West Bank,Jenin,PSE,PS0101,PS01,May,2022,"May,2022",5,0.00
Palestine,West Bank,Jericho,PSE,PS0135,PS01,May,2022,"May,2022",2,0.00
Palestine,West Bank,Nablus,PSE,PS0115,PS01,May,2022,"May,2022",30,0.00
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,May,2022,"May,2022",17,0.00
Palestine,West Bank,Ramallah and Al Bireh,PSE,PS0130,PS01,May,2022,"May,2022",19,0.00
Palestine,West Bank,Salfit,PSE,PS0125,PS01,May,2022,"May,2022",7,0.00
Palestine,West Bank,Tubas,PSE,PS0105,PS01,May,2022,"May,2022",2,0.00
Palestine,Gaza Strip,Deir El Balah,PSE,PS0265,PS02,June,2022,"June,2022",0,0.00
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,June,2022,"June,2022",0,0.00
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,June,2022,"June,2022",0,0.00
Palestine,Gaza Strip,North Gaza,PSE,PS0255,PS02,June,2022,"June,2022",3,0.00
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,June,2022,"June,2022",0,0.00
Palestine,West Bank,Al Quds,PSE,PS0140,PS01,June,2022,"June,2022",7,0.00
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,June,2022,"June,2022",5,0.00
Palestine,West Bank,Hebron,PSE,PS0150,PS01,June,2022,"June,2022",14,0.00
Palestine,West Bank,Jenin,PSE,PS0101,PS01,June,2022,"June,2022",11,0.00
Palestine,West Bank,Jericho,PSE,PS0135,PS01,June,2022,"June,2022",1,0.00
Palestine,West Bank,Nablus,PSE,PS0115,PS01,June,2022,"June,2022",8,0.00
Palestine,West Bank,Ramallah and Al Bireh,PSE,PS0130,PS01,June,2022,"June,2022",6,0.00
Palestine,West Bank,Salfit,PSE,PS0125,PS01,June,2022,"June,2022",0,0.00
Palestine,West Bank,Tubas,PSE,PS0105,PS01,June,2022,"June,2022",3,0.00
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,June,2022,"June,2022",3,0.00
Palestine,Gaza Strip,Deir El Balah,PSE,PS0265,PS02,July,2022,"July,2022",0,0.00
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,July,2022,"July,2022",0,0.00
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,July,2022,"July,2022",0,0.00
Palestine,Gaza Strip,North Gaza,PSE,PS0255,PS02,July,2022,"July,2022",0,0.00
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,July,2022,"July,2022",0,0.00
Palestine,West Bank,Al Quds,PSE,PS0140,PS01,July,2022,"July,2022",5,0.00
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,July,2022,"July,2022",4,0.00
Palestine,West Bank,Hebron,PSE,PS0150,PS01,July,2022,"July,2022",17,0.00
Palestine,West Bank,Jenin,PSE,PS0101,PS01,July,2022,"July,2022",1,0.00
Palestine,West Bank,Jericho,PSE,PS0135,PS01,July,2022,"July,2022",5,0.00
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,July,2022,"July,2022",2,0.00
Palestine,West Bank,Ramallah and Al Bireh,PSE,PS0130,PS01,July,2022,"July,2022",5,0.00
Palestine,West Bank,Salfit,PSE,PS0125,PS01,July,2022,"July,2022",3,0.00
Palestine,West Bank,Tubas,PSE,PS0105,PS01,July,2022,"July,2022",1,0.00
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,August,2022,"August,2022",5,0.00
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,August,2022,"August,2022",4,0.00
Palestine,West Bank,Hebron,PSE,PS0150,PS01,August,2022,"August,2022",9,0.00
Palestine,West Bank,Jenin,PSE,PS0101,PS01,August,2022,"August,2022",5,0.00
Palestine,West Bank,Jericho,PSE,PS0135,PS01,August,2022,"August,2022",3,0.00
Palestine,West Bank,Nablus,PSE,PS0115,PS01,August,2022,"August,2022",8,0.00
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,August,2022,"August,2022",5,0.00
Palestine,West Bank,Ramallah and Al Bireh,PSE,PS0130,PS01,August,2022,"August,2022",3,0.00
Palestine,West Bank,Salfit,PSE,PS0125,PS01,August,2022,"August,2022",0,0.00
Palestine,West Bank,Tubas,PSE,PS0105,PS01,August,2022,"August,2022",1,0.00
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,August,2022,"August,2022",3,0.00
Palestine,Gaza Strip,Deir El Balah,PSE,PS0265,PS02,September,2022,"September,2022",0,0.00
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,September,2022,"September,2022",0,0.00
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,September,2022,"September,2022",0,0.00
Palestine,Gaza Strip,North Gaza,PSE,PS0255,PS02,September,2022,"September,2022",0,0.00
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,September,2022,"September,2022",0,0.00
Palestine,West Bank,Al Quds,PSE,PS0140,PS01,September,2022,"September,2022",7,0.00
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,September,2022,"September,2022",8,0.00
Palestine,West Bank,Hebron,PSE,PS0150,PS01,September,2022,"September,2022",11,0.00
Palestine,West Bank,Jenin,PSE,PS0101,PS01,September,2022,"September,2022",1,0.00
Palestine,West Bank,Jericho,PSE,PS0135,PS01,September,2022,"September,2022",0,0.00
Palestine,West Bank,Nablus,PSE,PS0115,PS01,September,2022,"September,2022",35,0.00
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,September,2022,"September,2022",2,0.00
Palestine,West Bank,Salfit,PSE,PS0125,PS01,September,2022,"September,2022",3,0.00
Palestine,West Bank,Tubas,PSE,PS0105,PS01,September,2022,"September,2022",2,0.00
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,September,2022,"September,2022",3,0.00
Palestine,Gaza Strip,Deir El Balah,PSE,PS0265,PS02,October,2022,"October,2022",0,0.00
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,October,2022,"October,2022",0,0.00
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,October,2022,"October,2022",0,0.00
Palestine,Gaza Strip,North Gaza,PSE,PS0255,PS02,October,2022,"October,2022",1,0.00
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,October,2022,"October,2022",1,0.00
Palestine,West Bank,Al Quds,PSE,PS0140,PS01,October,2022,"October,2022",11,0.00
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,October,2022,"October,2022",6,0.00
Palestine,West Bank,Jenin,PSE,PS0101,PS01,October,2022,"October,2022",3,0.00
Palestine,West Bank,Jericho,PSE,PS0135,PS01,October,2022,"October,2022",3,0.00
Palestine,West Bank,Nablus,PSE,PS0115,PS01,October,2022,"October,2022",40,0.00
Palestine,West Bank,Salfit,PSE,PS0125,PS01,October,2022,"October,2022",19,0.00
Palestine,West Bank,Tubas,PSE,PS0105,PS01,October,2022,"October,2022",3,0.00
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,October,2022,"October,2022",6,0.00
Palestine,Gaza Strip,Deir El Balah,PSE,PS0265,PS02,November,2022,"November,2022",0,0.00
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,November,2022,"November,2022",0,0.00
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,November,2022,"November,2022",0,0.00
Palestine,Gaza Strip,North Gaza,PSE,PS0255,PS02,November,2022,"November,2022",1,0.00
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,November,2022,"November,2022",1,0.00
Palestine,West Bank,Al Quds,PSE,PS0140,PS01,November,2022,"November,2022",6,0.00
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,November,2022,"November,2022",7,0.00
Palestine,West Bank,Hebron,PSE,PS0150,PS01,November,2022,"November,2022",22,0.00
Palestine,West Bank,Jericho,PSE,PS0135,PS01,November,2022,"November,2022",1,0.00
Palestine,West Bank,Nablus,PSE,PS0115,PS01,November,2022,"November,2022",22,0.00
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,November,2022,"November,2022",10,0.00
Palestine,West Bank,Tubas,PSE,PS0105,PS01,November,2022,"November,2022",1,0.00
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,November,2022,"November,2022",6,0.00
Palestine,Gaza Strip,Deir El Balah,PSE,PS0265,PS02,December,2022,"December,2022",0,0.00
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,December,2022,"December,2022",0,0.00
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,December,2022,"December,2022",1,0.00
Palestine,Gaza Strip,North Gaza,PSE,PS0255,PS02,December,2022,"December,2022",0,0.00
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,December,2022,"December,2022",0,0.00
Palestine,West Bank,Al Quds,PSE,PS0140,PS01,December,2022,"December,2022",2,0.00
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,December,2022,"December,2022",5,0.00
Palestine,West Bank,Hebron,PSE,PS0150,PS01,December,2022,"December,2022",21,0.00
Palestine,West Bank,Jenin,PSE,PS0101,PS01,December,2022,"December,2022",3,0.00
Palestine,West Bank,Jericho,PSE,PS0135,PS01,December,2022,"December,2022",0,0.00
Palestine,West Bank,Nablus,PSE,PS0115,PS01,December,2022,"December,2022",24,0.00
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,December,2022,"December,2022",4,0.00
Palestine,West Bank,Ramallah and Al Bireh,PSE,PS0130,PS01,December,2022,"December,2022",15,0.00
Palestine,West Bank,Tubas,PSE,PS0105,PS01,December,2022,"December,2022",0,0.00
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,December,2022,"December,2022",2,0.00
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,May,2021,"May,2021",16,52.00
Palestine,Gaza Strip,North Gaza,PSE,PS0255,PS02,May,2021,"May,2021",16,49.00
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,May,2021,"May,2021",4,11.00
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,May,2021,"May,2021",9,8.00
Palestine,Gaza Strip,Deir El Balah,PSE,PS0265,PS02,May,2021,"May,2021",7,6.00
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,March,2021,"March,2021",1,3.00
Palestine,West Bank,Hebron,PSE,PS0150,PS01,May,2021,"May,2021",58,3.00
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,September,2021,"September,2021",1,3.00
Palestine,West Bank,Jenin,PSE,PS0101,PS01,May,2021,"May,2021",10,2.00
Palestine,West Bank,Nablus,PSE,PS0115,PS01,May,2021,"May,2021",33,2.00
Palestine,West Bank,Ramallah and Al Bireh,PSE,PS0130,PS01,May,2021,"May,2021",40,2.00
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,January,2021,"January,2021",5,1.00
Palestine,West Bank,Ramallah and Al Bireh,PSE,PS0130,PS01,February,2021,"February,2021",9,1.00
Palestine,West Bank,Salfit,PSE,PS0125,PS01,February,2021,"February,2021",1,1.00
Palestine,West Bank,Tubas,PSE,PS0105,PS01,February,2021,"February,2021",2,1.00
Palestine,West Bank,Hebron,PSE,PS0150,PS01,April,2021,"April,2021",11,1.00
Palestine,West Bank,Jericho,PSE,PS0135,PS01,May,2021,"May,2021",5,1.00
Palestine,West Bank,Salfit,PSE,PS0125,PS01,May,2021,"May,2021",17,1.00
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,June,2021,"June,2021",2,1.00
Palestine,West Bank,Hebron,PSE,PS0150,PS01,June,2021,"June,2021",6,1.00
Palestine,West Bank,Jenin,PSE,PS0101,PS01,June,2021,"June,2021",4,1.00
Palestine,West Bank,Nablus,PSE,PS0115,PS01,June,2021,"June,2021",14,1.00
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,July,2021,"July,2021",1,1.00
Palestine,West Bank,Hebron,PSE,PS0150,PS01,July,2021,"July,2021",14,1.00
Palestine,West Bank,Nablus,PSE,PS0115,PS01,July,2021,"July,2021",13,1.00
Palestine,Gaza Strip,Deir El Balah,PSE,PS0265,PS02,September,2021,"September,2021",1,1.00
Palestine,West Bank,Ramallah and Al Bireh,PSE,PS0130,PS01,September,2021,"September,2021",9,1.00
Palestine,West Bank,Nablus,PSE,PS0115,PS01,December,2021,"December,2021",28,1.00
Palestine,Gaza Strip,Deir El Balah,PSE,PS0265,PS02,January,2021,"January,2021",1,0.00
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,January,2021,"January,2021",0,0.00
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,January,2021,"January,2021",1,0.00
Palestine,Gaza Strip,North Gaza,PSE,PS0255,PS02,January,2021,"January,2021",1,0.00
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,January,2021,"January,2021",0,0.00
Palestine,West Bank,Al Quds,PSE,PS0140,PS01,January,2021,"January,2021",4,0.00
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,January,2021,"January,2021",8,0.00
Palestine,West Bank,Hebron,PSE,PS0150,PS01,January,2021,"January,2021",12,0.00
Palestine,West Bank,Jenin,PSE,PS0101,PS01,January,2021,"January,2021",4,0.00
Palestine,West Bank,Jericho,PSE,PS0135,PS01,January,2021,"January,2021",2,0.00
Palestine,West Bank,Nablus,PSE,PS0115,PS01,January,2021,"January,2021",13,0.00
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,January,2021,"January,2021",7,0.00
Palestine,West Bank,Ramallah and Al Bireh,PSE,PS0130,PS01,January,2021,"January,2021",14,0.00
Palestine,West Bank,Salfit,PSE,PS0125,PS01,January,2021,"January,2021",7,0.00
Palestine,West Bank,Tubas,PSE,PS0105,PS01,January,2021,"January,2021",1,0.00
Palestine,Gaza Strip,Deir El Balah,PSE,PS0265,PS02,February,2021,"February,2021",0,0.00
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,February,2021,"February,2021",0,0.00
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,February,2021,"February,2021",0,0.00
Palestine,Gaza Strip,North Gaza,PSE,PS0255,PS02,February,2021,"February,2021",0,0.00
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,February,2021,"February,2021",1,0.00
Palestine,West Bank,Al Quds,PSE,PS0140,PS01,February,2021,"February,2021",7,0.00
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,February,2021,"February,2021",0,0.00
Palestine,West Bank,Hebron,PSE,PS0150,PS01,February,2021,"February,2021",6,0.00
Palestine,West Bank,Jenin,PSE,PS0101,PS01,February,2021,"February,2021",4,0.00
Palestine,West Bank,Jericho,PSE,PS0135,PS01,February,2021,"February,2021",2,0.00
Palestine,West Bank,Nablus,PSE,PS0115,PS01,February,2021,"February,2021",12,0.00
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,February,2021,"February,2021",5,0.00
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,February,2021,"February,2021",2,0.00
Palestine,Gaza Strip,Deir El Balah,PSE,PS0265,PS02,March,2021,"March,2021",0,0.00
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,March,2021,"March,2021",0,0.00
Palestine,Gaza Strip,North Gaza,PSE,PS0255,PS02,March,2021,"March,2021",1,0.00
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,March,2021,"March,2021",0,0.00
Palestine,West Bank,Al Quds,PSE,PS0140,PS01,March,2021,"March,2021",15,0.00
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,March,2021,"March,2021",4,0.00
Palestine,West Bank,Hebron,PSE,PS0150,PS01,March,2021,"March,2021",8,0.00
Palestine,West Bank,Jenin,PSE,PS0101,PS01,March,2021,"March,2021",2,0.00
Palestine,West Bank,Jericho,PSE,PS0135,PS01,March,2021,"March,2021",0,0.00
Palestine,West Bank,Nablus,PSE,PS0115,PS01,March,2021,"March,2021",13,0.00
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,March,2021,"March,2021",3,0.00
Palestine,West Bank,Ramallah and Al Bireh,PSE,PS0130,PS01,March,2021,"March,2021",4,0.00
Palestine,West Bank,Salfit,PSE,PS0125,PS01,March,2021,"March,2021",7,0.00
Palestine,West Bank,Tubas,PSE,PS0105,PS01,March,2021,"March,2021",2,0.00
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,March,2021,"March,2021",2,0.00
Palestine,Gaza Strip,Deir El Balah,PSE,PS0265,PS02,April,2021,"April,2021",3,0.00
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,April,2021,"April,2021",4,0.00
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,April,2021,"April,2021",3,0.00
Palestine,Gaza Strip,North Gaza,PSE,PS0255,PS02,April,2021,"April,2021",2,0.00
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,April,2021,"April,2021",0,0.00
Palestine,West Bank,Al Quds,PSE,PS0140,PS01,April,2021,"April,2021",39,0.00
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,April,2021,"April,2021",4,0.00
Palestine,West Bank,Jenin,PSE,PS0101,PS01,April,2021,"April,2021",3,0.00
Palestine,West Bank,Jericho,PSE,PS0135,PS01,April,2021,"April,2021",0,0.00
Palestine,West Bank,Nablus,PSE,PS0115,PS01,April,2021,"April,2021",11,0.00
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,April,2021,"April,2021",1,0.00
Palestine,West Bank,Ramallah and Al Bireh,PSE,PS0130,PS01,April,2021,"April,2021",9,0.00
Palestine,West Bank,Salfit,PSE,PS0125,PS01,April,2021,"April,2021",3,0.00
Palestine,West Bank,Tubas,PSE,PS0105,PS01,April,2021,"April,2021",2,0.00
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,April,2021,"April,2021",1,0.00
Palestine,West Bank,Al Quds,PSE,PS0140,PS01,May,2021,"May,2021",73,0.00
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,May,2021,"May,2021",16,0.00
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,May,2021,"May,2021",13,0.00
Palestine,West Bank,Tubas,PSE,PS0105,PS01,May,2021,"May,2021",4,0.00
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,May,2021,"May,2021",9,0.00
Palestine,Gaza Strip,Deir El Balah,PSE,PS0265,PS02,June,2021,"June,2021",1,0.00
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,June,2021,"June,2021",0,0.00
Palestine,Gaza Strip,North Gaza,PSE,PS0255,PS02,June,2021,"June,2021",1,0.00
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,June,2021,"June,2021",1,0.00
Palestine,West Bank,Al Quds,PSE,PS0140,PS01,June,2021,"June,2021",24,0.00
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,June,2021,"June,2021",1,0.00
Palestine,West Bank,Jericho,PSE,PS0135,PS01,June,2021,"June,2021",1,0.00
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,June,2021,"June,2021",3,0.00
Palestine,West Bank,Ramallah and Al Bireh,PSE,PS0130,PS01,June,2021,"June,2021",6,0.00
Palestine,West Bank,Salfit,PSE,PS0125,PS01,June,2021,"June,2021",1,0.00
Palestine,West Bank,Tubas,PSE,PS0105,PS01,June,2021,"June,2021",1,0.00
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,June,2021,"June,2021",0,0.00
Palestine,Gaza Strip,Deir El Balah,PSE,PS0265,PS02,July,2021,"July,2021",1,0.00
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,July,2021,"July,2021",1,0.00
Palestine,Gaza Strip,North Gaza,PSE,PS0255,PS02,July,2021,"July,2021",0,0.00
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,July,2021,"July,2021",1,0.00
